"","user_lat","user_long","freq"
"910",26.92534,-82.35204,1
"911",26.98333,-109.66667,1
"912",27,30,3
"913",27.23998,87.14802,1
"914",27.25251,86.67168,1
"915",27.33333,-102,1
"916",27.33333,88.66667,1
"917",27.402542,-82.523909,1
"918",27.41254,-82.65899,1
"919",27.45,76.5333,4
"920",27.47629,-99.51639,1
"921",27.50199,77.6833,1
"922",27.52961,115.14278,1
"923",27.56246,76.625,1
"924",27.58333,84.5,1
"925",27.594676,-81.514425,1
"926",27.75748,-100.27703,1
"927",27.77086,-82.67927,1
"928",27.77159,-99.94673,2
"929",27.77857,50.17622,1
"930",27.78864,-82.75232,1
"931",27.797802,-97.399067,2
"932",27.81474,-12.63242,1
"933",27.996097,-82.582035,10
"934",28,3,3
"935",28,84,3
"936",28,112,1
"937",28,116,1
"938",28.035908,-81.899669,1
"939",28.079357,-80.623618,2
"940",28.12896,75.61351,1
"941",28.1384,-80.6524,1
"942",28.1833,76.6167,4
"943",28.33333,-105.4,1
"944",28.3964,-13.8588,1
"945",28.40584,-80.60477,1
"946",28.42039,-14.01306,1
"947",28.4601,77.02635,1
"948",28.46824,-16.25462,2
"949",28.507128,-99.726018,1
"950",28.51893,77.21312,1
"951",28.53834,-81.37924,3
"952",28.545179,-81.373291,10
"953",28.58,77.33,3
"954",28.6333,77.2167,4
"955",28.63333,-106.08333,5
"956",28.63576,77.22445,28
"957",28.65381,77.22897,7
"958",28.75054,-82.5001,43
"959",28.76147,-81.7113,8
"960",28.78416,-81.2759,2
"961",28.83333,20.83333,7
"962",28.948876,-81.298674,1
"963",28.97155,77.71934,1
"964",29.01123,-82.032463,1
"965",29.0971,-110.95749,3
"966",29.194,-81.047652,1
"967",29.32322,-100.95217,2
"968",29.33333,-110.66667,2
"969",29.3375,47.6581,1
"970",29.468413,-98.528889,10
"971",29.5,47.75,2
"972",29.575124,-98.141052,1
"973",29.651344,-95.588001,1
"974",29.66217,-94.88992,1
"975",29.697653,-91.265374,1
"976",29.7630556,-95.3630556,1
"977",29.76328,-95.36327,5
"978",29.775174,-95.369019,1
"979",29.813142,-95.309789,21
"980",29.845783,-96.919704,5
"981",29.87622,-98.26167,1
"982",29.89469,-81.31452,1
"983",29.937583,-91.997318,1
"984",29.942895,-91.029384,2
"985",29.95465,-90.07507,3
"986",29.96974,40.20641,1
"987",29.972907,-97.997166,2
"988",30,70,1
"989",30.062169,-95.383966,2
"990",30.06263,31.24967,5
"991",30.068812,-89.930956,10
"992",30.0858333,-94.1016667,1
"993",30.10244,-95.22966,1
"994",30.1578,76.19841,1
"995",30.1825,-96.9361111,2
"996",30.187479,-82.617549,1
"997",30.225164,-95.461889,1
"998",30.23765,-85.63262,1
"999",30.26715,-97.74306,2
"1000",30.28331,-91.240712,1
"1001",30.290139,-92.499732,1
"1002",30.32443,78.03392,1
"1003",30.326374,-97.771258,26
"1004",30.33218,-81.65565,7
"1005",30.347061,-87.113185,2
"1006",30.40742,-98.04446,1
"1007",30.428781,-87.222516,4
"1008",30.434825,-84.241171,1
"1009",30.45075,-91.15455,1
"1010",30.45909,-97.64917,1
"1011",30.577149,-94.686315,1
"1012",30.609093,-96.325984,1
"1013",30.69297,-89.89007,1
"1014",30.701142,-88.103184,3
"1015",30.731305,-85.354651,1
"1016",30.73629,76.7884,1
"1017",30.791529,-85.80375,1
"1018",30.792885,-86.985834,2
"1019",30.80806,73.44583,1
"1020",30.86017,72.31976,3
"1021",30.91667,75.41667,6
"1022",30.9525,118.75528,1
"1023",31,112,4
"1024",31.00047,-92.0004,5
"1025",31.025023,-88.795262,1
"1026",31.085833,-97.357099,1
"1027",31.086666,-88.797692,1
"1028",31.106,-97.6475,3
"1029",31.1801,-91.8749,9
"1030",31.185738,-95.63856,2
"1031",31.197805,-83.256164,1
"1032",31.20743,121.6306,2
"1033",31.21564,29.95527,4
"1034",31.21592,107.50092,1
"1035",31.224262,-82.359628,1
"1036",31.245138,-89.28071,1
"1037",31.25044,-99.25061,49
"1038",31.31129,-92.44514,1
"1039",31.32556,75.57917,3
"1040",31.387978,-110.912001,2
"1041",31.44815,-109.92841,1
"1042",31.5,34.75,6
"1043",31.520222,-92.712712,1
"1044",31.54972,74.34361,9
"1045",31.552011,-97.1382,1
"1046",31.61598,-94.61587,1
"1047",31.70487,35.20376,2
"1048",31.73333,-106.48333,3
"1049",31.75872,-106.48693,1
"1050",31.763608,-106.484592,3
"1051",31.763715,-84.160359,1
"1052",31.76904,35.21633,1
"1053",31.80238,-97.09167,1
"1054",31.806832,-81.437074,1
"1055",31.92157,35.20329,1
"1056",31.932883,-110.895188,1
"1057",31.95522,35.94503,2
"1058",31.97266,-85.18077,1
"1059",32,53,1
"1060",32.09738,-111.78995,1
"1061",32.1446,-95.1205,1
"1062",32.21319,-80.799698,2
"1063",32.217975,-110.970869,4
"1064",32.2207,-98.20226,1
"1065",32.239037,-90.158421,1
"1066",32.29876,-90.18481,7
"1067",32.30147,-99.89012,2
"1068",32.33333,-64.75,1
"1069",32.33431,-90.22203,3
"1070",32.34342,-117.03186,1
"1071",32.35126,-95.30106,1
"1072",32.370699,-96.240533,4
"1073",32.381605,-88.663489,1
"1074",32.42993,-97.83227,1
"1075",32.43347,-97.10251,2
"1076",32.436064,-90.13731,3
"1077",32.44901,108.40243,1
"1078",32.482721,-93.711213,1
"1079",32.48653,-91.85929,1
"1080",32.5027,-117.00371,1
"1081",32.517846,-94.730285,2
"1082",32.52515,-93.75018,1
"1083",32.580403,-83.653003,1
"1084",32.65002,-115.46107,2
"1085",32.67811,-117.0992,1
"1086",32.699204,-93.660754,1
"1087",32.712088,-94.121297,1
"1088",32.7152778,-117.1563889,1
"1089",32.71533,-117.15726,4
"1090",32.724103,-117.170912,14
"1091",32.735687,-97.108066,3
"1092",32.743122,-117.078836,1
"1093",32.75041,-89.75036,5
"1094",32.75041,-86.75026,5
"1095",32.75042,-83.50018,15
"1096",32.75589,-111.67096,1
"1097",32.759751,-117.248883,1
"1098",32.76105,-116.998102,1
"1099",32.765287,-96.812519,1
"1100",32.775409,-97.435599,5
"1101",32.776671,-97.009389,1
"1102",32.780326,-79.940844,1
"1103",32.781179,-96.790329,18
"1104",32.78306,-96.80667,4
"1105",32.7833333,-96.8,3
"1106",32.78764,-94.03102,1
"1107",32.78972,130.74167,1
"1108",32.799,-86.8073,2
"1109",32.804382,-83.617554,2
"1110",32.814018,-96.948895,1
"1111",32.84727,-117.2742,1
"1112",32.87519,13.18746,2
"1113",32.928037,-97.283914,1
"1114",32.93291,-84.49159,1
"1115",32.94794,-81.03177,1
"1116",32.95949,-117.26531,3
"1117",33,44,3
"1118",33,66,1
"1119",33.016928,-116.846046,2
"1120",33.046233,-96.994174,1
"1121",33.096382,-115.280168,1
"1122",33.146336,-96.856347,2
"1123",33.149467,-97.096016,1
"1124",33.15845,-86.23858,5
"1125",33.163016,-96.687794,1
"1126",33.204019,-93.312114,1
"1127",33.209841,-87.569174,1
"1128",33.262154,-84.779148,1
"1129",33.26513,-94.11519,1
"1130",33.27333,35.19389,1
"1131",33.324113,-111.878217,1
"1132",33.34872,-87.01416,1
"1133",33.34883,-112.49123,4
"1134",33.401395,-111.931298,1
"1135",33.405387,-86.811378,1
"1136",33.411721,-105.63483,1
"1137",33.422269,-111.82264,4
"1138",33.43495,-80.383555,1
"1139",33.44838,-112.07404,8
"1140",33.45012,-88.59116,1
"1141",33.50921,-111.89903,1
"1142",33.520661,-86.80249,1
"1143",33.534451,-111.887354,3
"1144",33.548299,-117.344739,1
"1145",33.55566,-85.89997,1
"1146",33.565878,-84.401837,1
"1147",33.566039,-110.757756,1
"1148",33.570819,-117.67355,1
"1149",33.57261,-84.41326,5
"1150",33.57667,1.01463,1
"1151",33.57989,130.44351,1
"1152",33.58831,-7.61138,1
"1153",33.604131,-96.550405,1
"1154",33.60639,130.41806,1
"1155",33.608922,-91.207356,1
"1156",33.61891,-117.92895,1
"1157",33.6406,-112.03098,3
"1158",33.64079,-117.693074,1
"1159",33.655162,-95.605194,1
"1160",33.66336,-116.31001,1
"1161",33.666688,-101.681715,1
"1162",33.667509,-84.144816,1
"1163",33.705546,-84.975668,1
"1164",33.710984,-116.204844,1
"1165",33.719085,-87.676051,1
"1166",33.727056,-89.755855,6
"1167",33.74011,-84.34493,1
"1168",33.745851,-117.826166,1
"1169",33.74752,-116.97197,1
"1170",33.74822,-117.858473,2
"1171",33.749,-84.38798,12
"1172",33.757245,-117.750414,2
"1173",33.77156,-78.784745,1
"1174",33.786594,-118.298662,17
"1175",33.787874,-117.852006,3
"1176",33.797412,-84.197984,1
"1177",33.801262,-117.148783,5
"1178",33.803448,-118.168135,10
"1179",33.81207,-117.91898,3
"1180",33.81696,-118.03729,1
"1181",33.827795,-118.222848,1
"1182",33.830296,-116.545292,1
"1183",33.83333,35.83333,7
"1184",33.83529,-117.9145,1
"1185",33.835665,-118.303805,1
"1186",33.844371,-84.47405,29
"1187",33.846302,-118.012225,1
"1188",33.865876,-84.468729,1
"1189",33.882239,-117.357265,1
"1190",33.888014,-118.12965,1
"1191",33.88894,35.49442,2
"1192",33.889151,-118.402127,1
"1193",33.903687,-98.457062,1
"1194",33.92176,134.23682,1
"1195",33.924075,-102.33012,1
"1196",33.924269,-84.378538,1
"1197",33.952602,-84.549933,2
"1198",33.953349,-117.396156,3
"1199",33.95335,-117.39616,1
"1200",33.95482,-86.04192,1
"1201",33.956526,-118.358654,4
"1202",33.973951,-118.248405,135
"1203",33.976114,-117.981631,2
"1204",33.981735,-91.5578,2
"1205",33.987396,-118.471538,1
"1206",33.992902,-83.353697,1
"1207",33.99551,-118.34835,1
"1208",33.996759,-118.441084,1
"1209",34,9,1
"1210",34.00043,-81.00009,11
"1211",34.004311,-118.0441,2
"1212",34.0194444,-118.4902778,2
"1213",34.019454,-118.491191,4
"1214",34.02278,35.64194,2
"1215",34.025111,-80.478151,1
"1216",34.03384,-84.597433,1
"1217",34.0339,-118.20535,1
"1218",34.03715,-4.9998,1
"1219",34.037252,-118.423573,2
"1220",34.039034,-118.707992,1
"1221",34.042286,-117.756106,1
"1222",34.046155,-118.211379,1
"1223",34.05223,-118.24368,105
"1224",34.072,-118.415,1
"1225",34.093828,-118.381697,4
"1226",34.09834,-118.32674,11
"1227",34.098343,-118.326743,6
"1228",34.10723,-118.05785,1
"1229",34.10834,-117.28977,1
"1230",34.12331,-118.671028,2
"1231",34.136972,-81.775043,1
"1232",34.147149,-118.463365,2
"1233",34.1528,-118.000482,1
"1234",34.16028,-118.65231,1
"1235",34.1692,-118.372498,1
"1236",34.180926,-118.927528,1
"1237",34.194999,-111.305069,2
"1238",34.1975,-119.17705,1
"1239",34.200787,-84.847108,1
"1240",34.200833,-118.6649,1
"1241",34.213991,-86.145587,1
"1242",34.225726,-77.94471,1
"1243",34.23314,-102.41075,25
"1244",34.286689,-118.435078,1
"1245",34.287542,-84.430458,1
"1246",34.293049,-84.176166,1
"1247",34.334398,-83.837912,1
"1248",34.346,-78.84391,1
"1249",34.38722,35.79611,1
"1250",34.39166,-118.54259,1
"1251",34.39627,132.45937,1
"1252",34.408383,-118.123597,1
"1253",34.41278,-117.77395,1
"1254",34.415191,-119.688104,1
"1255",34.435881,-78.617085,1
"1256",34.442543,-93.342855,1
"1257",34.474162,-86.7334,2
"1258",34.48095,72.00142,2
"1259",34.5003,-111.50098,7
"1260",34.50034,-106.00085,6
"1261",34.643176,-120.448932,1
"1262",34.643265,-118.257416,4
"1263",34.64662,-92.67657,1
"1264",34.66689,135.49902,1
"1265",34.68665,135.51923,2
"1266",34.6913,135.183,1
"1267",34.69374,135.50218,2
"1268",34.70794,-77.23162,1
"1269",34.718428,-86.556439,1
"1270",34.73815,-106.66854,5
"1271",34.74367,-101.85463,1
"1272",34.74516,-80.18284,1
"1273",34.74648,-92.28959,1
"1274",34.746481,-92.289595,1
"1275",34.769536,-92.267094,6
"1276",34.847629,-114.61521,1
"1277",34.85262,-82.39401,1
"1278",34.85794,-79.03698,1
"1279",34.873403,-97.946152,1
"1280",34.875832,-120.340795,1
"1281",34.895926,-83.46655,8
"1282",35,33,3
"1283",35,38,1
"1284",35,105,3
"1285",35.017818,-85.206426,1
"1286",35.02107,135.75385,2
"1287",35.02287,-93.04767,1
"1288",35.03667,32.42639,2
"1289",35.080992,-89.699083,2
"1290",35.08449,-106.65114,1
"1291",35.084491,-106.651137,5
"1292",35.10278,129.04028,1
"1293",35.125624,-118.021353,64
"1294",35.13333,129.05,1
"1295",35.14953,-90.04898,2
"1296",35.150177,-118.009686,2
"1297",35.15923,-98.44228,5
"1298",35.169255,-89.990415,13
"1299",35.18017,136.90656,3
"1300",35.187133,-117.885359,17
"1301",35.19807,-111.65127,1
"1302",35.20215,-82.7983,1
"1303",35.2269444,-80.8433333,14
"1304",35.22709,-80.84313,1
"1305",35.25,128.25,1
"1306",35.25568,70.82668,1
"1307",35.26002,-80.804151,10
"1308",35.267883,-89.164158,1
"1309",35.317009,-81.185572,1
"1310",35.32787,25.14341,6
"1311",35.328254,-97.461513,1
"1312",35.339508,-97.486703,1
"1313",35.34194,139.47,1
"1314",35.384337,-119.020562,2
"1315",35.410244,-81.202959,7
"1316",35.41746,139.33885,1
"1317",35.4359,-97.09142,1
"1318",35.44778,139.6425,13
"1319",35.447916,-82.164013,2
"1320",35.46756,-97.51643,4
"1321",35.46806,44.39222,3
"1322",35.491608,-97.562817,3
"1323",35.50069,-80.00032,4
"1324",35.50472,11.06222,2
"1325",35.517659,-83.061291,1
"1326",35.52838,-101.58906,1
"1327",35.545901,-77.063333,1
"1328",35.56685,-75.46849,1
"1329",35.58537,-83.69184,1
"1330",35.58672,-97.507599,4
"1331",35.58708,-80.46284,1
"1332",35.590326,-117.692883,1
"1333",35.60095,-82.55402,1
"1334",35.602711,-82.567281,2
"1335",35.60472,140.12333,1
"1336",35.60506,140.12333,1
"1337",35.61694,-87.07701,1
"1338",35.632848,-85.713868,1
"1339",35.66404,139.69821,1
"1340",35.676537,-78.813444,1
"1341",35.68333,139.78333,2
"1342",35.685,139.7513889,1
"1343",35.68536,139.75309,39
"1344",35.688378,-84.076895,1
"1345",35.6895,139.69171,38
"1346",35.69111,-0.64167,1
"1347",35.69306,139.98333,2
"1348",35.69439,51.42151,3
"1349",35.71972,139.92472,2
"1350",35.72738,139.48173,1
"1351",35.729793,-118.703266,1
"1352",35.7302,139.71134,1
"1353",35.73333,139.78333,1
"1354",35.7449,-86.7489,1
"1355",35.763346,-89.45392,1
"1356",35.768738,-91.652338,1
"1357",35.82194,127.14889,1
"1358",35.82756,137.95378,1
"1359",35.83266,50.99154,1
"1360",35.8427,-86.41674,1
"1361",35.85065,-95.3183,1
"1362",35.85721,139.64904,4
"1363",35.902685,-75.678895,4
"1364",35.9132,-79.05584,1
"1365",35.94389,126.95444,1
"1366",35.96064,-83.92074,1
"1367",35.972441,-83.909369,1
"1368",35.99115,-98.65314,1
"1369",36,119,1
"1370",36.036566,-115.080923,2
"1371",36.039147,-95.868667,1
"1372",36.042569,-90.337324,1
"1373",36.0684,-90.95595,24
"1374",36.0785,48.0129,1
"1375",36.087114,-79.306093,1
"1376",36.09719,-115.14666,4
"1377",36.103075,-119.574297,1
"1378",36.118312,-80.101271,1
"1379",36.122535,-86.790094,1
"1380",36.13326,-5.45051,1
"1381",36.165688,-86.778098,15
"1382",36.16589,-86.78444,2
"1383",36.17,-119.7462,2
"1384",36.17497,-115.13722,3
"1385",36.18498,-115.04697,1
"1386",36.189892,-115.025684,5
"1387",36.201495,-86.289544,1
"1388",36.20655,36.15722,1
"1389",36.217846,-85.542327,1
"1390",36.23333,137.96667,1
"1391",36.263579,-115.185077,1
"1392",36.27719,-6.0885,1
"1393",36.279498,-86.873611,1
"1394",36.296908,-115.174211,2
"1395",36.301068,-115.206969,19
"1396",36.303793,-119.375646,1
"1397",36.347107,-94.223419,1
"1398",36.44117,-82.94468,1
"1399",36.478198,-84.054965,1
"1400",36.50976,-98.44897,3
"1401",36.51543,-4.88583,3
"1402",36.522633,-87.334932,1
"1403",36.53361,-6.29944,2
"1404",36.538846,-87.364887,8
"1405",36.56583,139.88361,1
"1406",36.584514,-98.87222,1
"1407",36.60827,-78.82926,1
"1408",36.63654,-83.43753,1
"1409",36.660981,-93.235798,1
"1410",36.696082,-96.833712,1
"1411",36.70272,138.31603,1
"1412",36.72016,-4.42034,9
"1413",36.749991,-76.218759,2
"1414",36.77145,136.7705,1
"1415",36.828078,-121.3924,2
"1416",36.83814,-2.45974,3
"1417",36.844004,-76.12036,2
"1418",36.862603,-119.734947,1
"1419",36.87617,6.90921,1
"1420",36.8823,-89.928158,1
"1421",36.895911,-76.208521,1
"1422",36.93293,-77.94,1
"1423",36.9748,37.4987,14
"1424",36.98333,10.11667,1
"1425",37,127.5,8
"1426",37.01273,-119.65264,1
"1427",37.017407,-86.451752,1
"1428",37.06265,-76.333,1
"1429",37.08041,-82.88026,1
"1430",37.0833,-8.25,2
"1431",37.113343,-94.502663,2
"1432",37.15117,-88.732,1
"1433",37.18817,-3.60667,2
"1434",37.189396,-121.705327,7
"1435",37.21672,-89.52453,1
"1436",37.222788,-121.983274,1
"1437",37.25022,-119.75126,9
"1438",37.25833,-6.95083,1
"1439",37.278563,-121.955101,1
"1440",37.28114,-7.15071,2
"1441",37.29393,-87.12333,2
"1442",37.311416,-112.601749,1
"1443",37.328112,-86.363751,1
"1444",37.335289,-89.574605,1
"1445",37.35,38.8167,3
"1446",37.35071,-79.18085,1
"1447",37.350809,-121.97768,1
"1448",37.38241,-5.97613,10
"1449",37.3876,13.5557,1
"1450",37.388556,-122.01774,1
"1451",37.43807,-4.19523,2
"1452",37.441123,-77.315342,1
"1453",37.463059,-81.01501,1
"1454",37.49889,126.78306,1
"1455",37.50213,15.08719,1
"1456",37.54812,-77.44675,9
"1457",37.54827,-121.988572,1
"1458",37.55376,-77.46026,2
"1459",37.56826,126.97783,6
"1460",37.5832,34.6837,1
"1461",37.6,-4.5,1
"1462",37.60222,27.18674,2
"1463",37.60512,-0.98623,2
"1464",37.60566,-82.32431,1
"1465",37.61971,-112.16603,1
"1466",37.651974,-97.258997,1
"1467",37.668821,-122.080796,1
"1468",37.687509,-122.438783,1
"1469",37.715629,-122.158621,1
"1470",37.74916,-81.05239,1
"1471",37.768575,-121.918551,1
"1472",37.76922,-3.79028,2
"1473",37.77493,-122.41942,2
"1474",37.784827,-122.727802,12
"1475",37.786027,-122.223779,4
"1476",37.79139,20.89528,1
"1477",37.80205,-5.10726,1
"1478",37.839643,-120.698578,1
"1479",37.88333,-4.76667,1
"1480",37.88542,-79.01003,1
"1481",37.897832,-121.784818,1
"1482",37.92037,23.9035,3
"1483",37.94745,23.63708,1
"1484",37.9577,-121.29078,1
"1485",37.970948,-122.504286,1
"1486",37.97945,23.71622,6
"1487",37.98869,-84.47772,1
"1488",37.996501,-121.812301,1
"1489",37.997128,-87.574963,1
"1490",38,-97,2
"1491",38,-3.5,2
"1492",38,102,8
"1493",38.006484,-84.979923,1
"1494",38.01506,-7.86323,1
"1495",38.044857,-97.317279,1
"1496",38.047322,-77.114373,1
"1497",38.06826,-120.53965,1
"1498",38.070453,-120.534966,1
"1499",38.100715,-120.564041,1
"1500",38.10171,-86.99446,1
"1501",38.11047,15.66129,1
"1502",38.1156,-3.0848,1
"1503",38.167586,-87.906917,1
"1504",38.188962,-85.676819,3
"1505",38.20042,-84.87762,12
"1506",38.25031,-92.50046,3
"1507",38.25445,-104.60914,1
"1508",38.293234,-104.536493,1
"1509",38.3,141,1
"1510",38.3004,-76.50745,1
"1511",38.302499,-107.82562,1
"1512",38.32429,-76.5169,1
"1513",38.3295,-122.01289,1
"1514",38.34517,-0.48149,2
"1515",38.36778,26.13583,1
"1516",38.380456,-121.555406,10
"1517",38.38333,27.1,1
"1518",38.4,27.1,1
"1519",38.40417,14.9657,1
"1520",38.41273,27.13838,2
"1521",38.4333,38.6,1
"1522",38.434153,-96.152766,2
"1523",38.442011,-122.23832,1
"1524",38.44938,140.92624,2
"1525",38.450412,-122.783159,2
"1526",38.46806,106.27306,1
"1527",38.473824,-82.647933,1
"1528",38.5,-0.5,3
"1529",38.50029,-98.50063,5
"1530",38.501019,-122.751296,1
"1531",38.50743,-77.045766,1
"1532",38.547221,-78.134855,1
"1533",38.55,-7.425,2
"1534",38.551295,-121.471066,1
"1535",38.584381,-76.082633,1
"1536",38.62011,-75.15074,1
"1537",38.62727,-90.19789,1
"1538",38.631501,-90.19231,2
"1539",38.64068,-90.44341,8
"1540",38.666597,-121.141636,1
"1541",38.68373,-77.26026,1
"1542",38.689126,-112.123382,1
"1543",38.689832,-77.836115,1
"1544",38.71667,-9.13333,6
"1545",38.736609,-90.569099,1
"1546",38.737532,-78.643165,1
"1547",38.74333,-9.46382,1
"1548",38.744218,-90.305392,1
"1549",38.759359,-94.163578,1
"1550",38.78524,-0.34271,1
"1551",38.79338,-90.26733,1
"1552",38.81453,-82.19265,1
"1553",38.83056,126.36472,1
"1554",38.833563,-76.877743,1
"1555",38.83388,-104.82136,1
"1556",38.851262,-76.885744,1
"1557",38.856062,-101.764693,1
"1558",38.861469,-104.857828,3
"1559",38.86881,-117.92206,3
"1560",38.8698,-82.54266,1
"1561",38.8766,-6.9684,4
"1562",38.885484,-77.099113,2
"1563",38.885867,-76.904972,9
"1564",38.89511,-77.03637,4
"1565",38.895112,-77.036366,20
"1566",38.908943,-84.490473,1
"1567",38.911994,-94.351673,1
"1568",38.91706,-77.00025,1
"1569",38.91971,-0.11935,1
"1570",38.92505,-87.01945,1
"1571",38.949763,-95.279313,1
"1572",38.95922,-85.89025,1
"1573",38.95955,-8.52524,1
"1574",38.95999,17.09332,1
"1575",38.964518,-94.370275,1
"1576",38.9667,35.9667,3
"1577",38.975662,-77.127944,1
"1578",38.97655,-5.7974,3
"1579",38.98223,-94.67079,1
"1580",38.99424,-1.85643,2
"1581",39,22,18
"1582",39,116,1
"1583",39.00027,-105.50083,2
"1584",39.00039,-75.49992,1
"1585",39.0085,-94.34609,2
"1586",39.023294,-95.208909,2
"1587",39.02801,-113.34497,1
"1588",39.041987,-77.605404,1
"1589",39.04756,-84.89356,1
"1590",39.04848,-98.147757,1
"1591",39.05901,34.91155,3
"1592",39.09973,-94.57857,1
"1593",39.102404,-94.598583,6
"1594",39.143979,-77.207617,1
"1595",39.14978,-84.478,1
"1596",39.154485,-119.73074,1
"1597",39.162,-84.45689,1
"1598",39.166759,-84.53822,4
"1599",39.2026,-0.31114,1
"1600",39.209375,-96.564589,1
"1601",39.222245,-76.607901,1
"1602",39.228,36.9391,1
"1603",39.25021,-116.75119,3
"1604",39.25769,-76.50924,1
"1605",39.26992,-2.60118,1
"1606",39.279656,-94.982216,1
"1607",39.296536,-76.623489,12
"1608",39.29983,-75.60465,3
"1609",39.306486,-120.546604,1
"1610",39.339279,-82.013803,1
"1611",39.370401,-75.04282,1
"1612",39.377297,-74.451082,2
"1613",39.40326,-9.13839,2
"1614",39.43212,32.49732,1
"1615",39.433602,-87.410094,1
"1616",39.44307,-76.61632,3
"1617",39.443551,-77.33294,2
"1618",39.46975,-0.37739,6
"1619",39.495524,-75.008665,1
"1620",39.50536,141.10426,1
"1621",39.51566,-77.07332,12
"1622",39.52205,-6.37482,9
"1623",39.52365,-87.12502,2
"1624",39.52963,-119.8138,1
"1625",39.540398,-119.749111,2
"1626",39.55228,-84.23327,1
"1627",39.5611,-107.2931,2
"1628",39.597937,-105.010182,1
"1629",39.60992,3.02948,2
"1630",39.61362,3.02004,1
"1631",39.6217,-87.45141,1
"1632",39.626362,-121.777546,1
"1633",39.63722,22.42028,1
"1634",39.641788,-79.951903,1
"1635",39.64951,-82.74434,1
"1636",39.66345,-75.64271,1
"1637",39.6639,-98.347557,1
"1638",39.6945,-8.13057,20
"1639",39.7039,140.15523,1
"1640",39.70471,-105.08137,5
"1641",39.713941,-76.651296,1
"1642",39.71562,-82.95296,2
"1643",39.74116,-84.8519,1
"1644",39.744773,-105.115977,4
"1645",39.74833,37.01611,1
"1646",39.75895,-84.19161,2
"1647",39.76,-98.5,163
"1648",39.76838,-86.15804,3
"1649",39.7705,32.1697,2
"1650",39.775092,-86.13216,6
"1651",39.776986,-105.108182,1
"1652",39.8218,34.3174,1
"1653",39.844203,-84.404247,1
"1654",39.8453,33.5064,27
"1655",39.848539,-74.953498,1
"1656",39.8647,-86.2604,76
"1657",39.866,-74.25003,2
"1658",39.8765,39.4966,4
"1659",39.9075,116.39723,2
"1660",39.91691,116.39706,2
"1661",39.91987,32.85427,3
"1662",39.930782,-105.074287,1
"1663",39.93759,-77.6611,1
"1664",39.942081,-104.963637,1
"1665",39.94862,18.08883,1
"1666",39.9499,32.4414,3
"1667",39.951513,-82.802896,1
"1668",39.952335,-75.163789,3
"1669",39.95234,-75.16379,8
"1670",39.96118,-82.99879,1
"1671",40,-4,42
"1672",40,9,1
"1673",40,28.2833,7
"1674",40,127,2
"1675",40.00032,-89.25037,14
"1676",40.00032,-86.25027,4
"1677",40.001264,-75.710882,1
"1678",40.001811,-75.11787,9
"1679",40.00915,-105.26902,1
"1680",40.021143,-121.222229,1
"1681",40.049468,-105.201421,1
"1682",40.0699,36.7563,1
"1683",40.076553,-76.31068,2
"1684",40.083171,-74.068193,1
"1685",40.100924,-83.013402,2
"1686",40.116603,-82.928159,1
"1687",40.117703,-80.09987,1
"1688",40.11995,-111.67031,4
"1689",40.124182,-92.661493,1
"1690",40.135391,-80.146709,1
"1691",40.15085,-8.86179,1
"1692",40.15725,-88.33366,1
"1693",40.15732,-76.3069,1
"1694",40.162779,-89.398361,1
"1695",40.16706,-74.49987,21
"1696",40.180718,-111.562586,1
"1697",40.19011,-74.12959,1
"1698",40.1958,34.8708,1
"1699",40.2,31.3167,20
"1700",40.2167,-8.05,1
"1701",40.21894,-83.96077,15
"1702",40.219809,-79.495329,5
"1703",40.25034,-83.00018,13
"1704",40.27245,-76.90567,1
"1705",40.30787,-75.96549,1
"1706",40.314,-74.5089,1
"1707",40.32118,-79.37948,1
"1708",40.32234,-3.86496,1
"1709",40.327711,-123.9216,1
"1710",40.34582,-3.82487,1
"1711",40.35,38.5333,2
"1712",40.382141,-80.404366,1
"1713",40.38333,-3.61667,1
"1714",40.384991,-104.680631,1
"1715",40.389124,-109.920982,1
"1716",40.40225,-3.71029,4
"1717",40.403717,-97.265045,1
"1718",40.414232,-75.37203,1
"1719",40.4165,-3.70256,19
"1720",40.417778,-86.889633,1
"1721",40.4259,-3.6854,1
"1722",40.431634,-84.983015,1
"1723",40.44062,-79.99589,2
"1724",40.442011,-81.170166,1
"1725",40.47441,-79.950968,3
"1726",40.5,47.5,1
"1727",40.5067,35.9133,1
"1728",40.51254,-88.99758,1
"1729",40.534017,-78.359228,1
"1730",40.54746,-3.64197,2
"1731",40.5667,-8.3167,5
"1732",40.58344,-74.14959,1
"1733",40.590853,-74.314688,1
"1734",40.602658,-75.469236,1
"1735",40.61559,-86.20999,1
"1736",40.62111,-122.407878,1
"1737",40.62773,17.93682,2
"1738",40.629101,-74.532449,1
"1739",40.6295,30.6428,2
"1740",40.63065,-76.17105,1
"1741",40.63333,-3.16667,1
"1742",40.64028,22.94389,1
"1743",40.65,36.3167,1
"1744",40.6501,-73.94958,2
"1745",40.65333,35.83306,1
"1746",40.66641,-105.46116,1
"1747",40.680428,-122.37112,1
"1748",40.68149,-73.83652,1
"1749",40.68344,-73.94125,1
"1750",40.694481,-73.989319,14
"1751",40.6959,-80.01173,5
"1752",40.696298,-77.995133,6
"1753",40.69677,-74.0282,1
"1754",40.702898,-74.010241,2
"1755",40.707742,-95.907718,1
"1756",40.71159,-74.01247,1
"1757",40.714266,-73.38151,1
"1758",40.714269,-74.005973,118
